12012,Arbor Mist Cherry Moscato 1.5,1.5 lit,60.23,True
12011,Arbor Mist Cherry Moscato,750 ml,82.19,True
11251,Arbor Mist Cran Twist White Merlot,750 ml,41.21,True
15821,Arbor Mist Desserts Caramel Apple,750 ml,45.15,True
15801,Arbor Mist Desserts Raspberry Sorbet,750 ml,37.17,True
15811,Arbor Mist Desserts Strawberry Shortcake,750 ml,84.37,True
11212,Arbor Mist Exotic Fruits White Zin,1.5 lit,36.28,True
11211,Arbor Mist Exotic Fruits White,750 ml,89.72,True
11282,Arbor Mist Island Fruits P. Grigio,1.5 lit,56.33,True
11281,Arbor Mist Island Fruits P. Grigio,750 ml,83.72,False
11979,Arbor Mist Lime Margarita Pouch,32/10 oz,31.72,True
11172,Arbor Mist Mango Strawberry Moscato 1.5,1.5 lit,82.20,True
11171,Arbor Mist Mango Strawberry Moscato,750 ml,48.52,True
11179,Arbor Mist Mango Strawberry Moscato Pouch,32/10 oz,88.57,False
11271,Arbor Mist Melon White Zinfandel,750 ml,83.73,True
11192,Arbor Mist Mixed Berry Pinot Noir,1.5 lit,89.76,True
11191,Arbor Mist Mixed Berry Pinot Noir,750 ml,61.75,False
11202,Arbor Mist Peach Chardonnay,1.5 lit,84.93,True
11201,Arbor Mist Peach Chardonnay,750 ml,63.65,False
12002,Arbor Mist Peach Moscato 1.5,1.5 lit,72.13,True
12001,Arbor Mist Peach Moscato,750 ml,52.67,True
112C2,Arbor Mist Pear Pinot Grigio,1.5 lit,30.96,True
112C1,Arbor Mist Pear Pinot Grigio,750 ml,49.75,True
11989,Arbor Mist Pina Colada Pouch,32/10 oz,72.47,True
11182,Arbor Mist Pomegranate Berry Pinot Noir,1.5 lit,70.92,False
11181,Arbor Mist Pomegranate Berry Pinot Noir,750 ml,32.97,True
11952,Arbor Mist Raspberry Pink Moscato 1.5,1.5 lit,83.43,False
11951,Arbor Mist Raspberry Pink Moscato,750 ml,57.39,False
11232,Arbor Mist Sangria Zinfandel,1.5 lit,89.99,True
11231,Arbor Mist Sangria Zinfandel,750 ml,34.99,True
12069,Arbor Mist Sangria-Rita Pouch,32/10 oz,51.33,False
112B1,Arbor Mist Sparkling Peach,750 ml,32.53,True
11999,Arbor Mist Strawberry Daiquiri Pouch,32/10 oz,85.22,False
11222,Arbor Mist Strawberry White Zin,1.5 lit,38.25,False
11221,Arbor Mist Strawberry White Zin,750 ml,76.75,True
11242,Arbor Mist Tropical Fruits Chardonnay,1.5 lit,32.64,True
12091,Arborita by Arbor Mist Lime Margarita,750 ml,46.85,True
12081,Arborita by Arbor Mist Strawberry Margarita,750 ml,77.39,True
369Q1,Ariel Cabernet Sauvignon,750 ml,57.08,True
369R1,Ariel Chardonnay,750 ml,66.51,True
66101,Ars Vitis Moselland Riesling Winter,750 ml,39.62,True
21531,Aruaco Carmenere Reserve,750 ml,55.24,True
G1821,Ass Kisser Shiraz,750 ml,43.54,True
96692,Ass Kisser Smoked Porter,12/22 oz,79.08,True
30611,Atlas Peak Howell Mtn Cabernet Sauvignon,6/750 ml,68.20,True
30601,Atlas Peak Napa Valley Cabernet Sauvignon,6/750 ml,65.35,True
93801,Avitae,24/16.9 oz,85.40,True
71151,Avo Moscato D'Asti,750 ml,48.42,True
30011,Azienda Agricola Gorgo Bardonlino D.O.C.,750 ml,66.49,False
30161,Azienda Agricola Gorgo Custoza D.O.C.,750 ml,30.58,False
30191,Azienda Agricola Gorgo Pinot Grigio,750 ml,69.43,True
30171,Azienda Agricola Gorgo Rosa di Monte Torre,6/500 ml,85.96,True
90621,B&J Exotic Berry,6/4 331 ml,32.68,True
90611,B&J Fuzzy Navel,6/4 331 ml,59.29,True
90841,B&J Margarita,6/4 331 ml,43.65,False
90661,B&J Mojito,6/4 331 ml,65.10,False
89971,B&J Pina Colada,6/4/331 ml,49.42,True
90781,B&J Pomegranate Raspberry,6/4 331 ml,39.50,False
90741,B&J Sangria,6/4 331 ml,73.75,True
90861,B&J Strawberry Daiquiri,6/4 331 ml,67.12,True
22271,B.R. Cohn Silver Label Cabernet Sauvignon,750 ml,52.79,True
97A21,Bacher German Lager,4/6/330 ml,52.48,True
23791,Backhouse Chalkboard Cabernet Sauvignon,750 ml,79.04,True
23691,Backhouse Chalkboard Chardonnay,750 ml,60.54,True
23731,Backhouse Chalkboard Pinot Grigio,750 ml,85.56,True
23871,Backhouse Chalkboard Pinot Noir,750 ml,76.20,True
10901,Ballatore Gran Spumante,750 ml,85.83,True
10931,Ballatore Moscato Rose,750 ml,81.41,True
97AJ2,Baltika #3 Classic,20/16.9 oz,49.90,False
97AK2,Baltika #4 Original,20/16.9 oz,75.73,True
97AL2,Baltika #5 Gold,20/16.9 oz,74.33,False
97AP2,Baltika #6 Porter,20/16.9 oz,47.07,True
97AN2,Baltika #9 Extra,20/16.9 oz,47.64,True
7236Y,Banfi 'B' Moscadello Florus,6/500 ml,48.29,True
J2561,Banfi Brunello di Montalcino ,6/750 ml,43.52,True
71671,Banfi Centine Bianco,750 ml,59.93,True
71591,Banfi Centine Rose',750 ml,63.18,True
71581,Banfi Centine Rosso,750 ml,75.08,False
72051,Banfi Chianti Classico,750 ml,49.30,False
72071,Banfi Chianti Classico Riserva D.O.C.G.,750 ml,57.50,True
72799,Banfi Col-di-Sasso Cabernet Sauvignon Sangiovese,1/5.0 lit,36.49,True
72791,Banfi Col-di-Sasso Cabernet Sauvignon Sangiovese,750 ml,73.89,True
73151,Banfi CollePino Toscana Sangiovese,750 ml,48.50,True
71702,Banfi Entree Red 1.5,1.5 lit,37.75,True
71792,Banfi Entree White 1.5,1.5 lit,72.74,True
72761,Banfi Fumaio,750 ml,75.56,True
70211,Banfi L'Ardi Dolcetto,750 ml,58.39,False
72781,Banfi Le Rime Pinot Grigio,750 ml,87.26,True
73511,Banfi Olive Oil,6/500 ml,50.46,True
72341,Banfi Principessa Gavi,750 ml,66.36,True
72481,Banfi Principessa Gavi Perlante Single Vineyard ,6/750 ml,36.64,False
72465,Banfi Rosa Regale Brachetto d'Acqui,12/375 ml,70.32,True
72466,Banfi Rosa Regale Brachetto d'Acqui,24/187 ml,33.78,True
72461,Banfi Rosa Regale Brachetto d'Acqui,6/750 ml,73.60,True
72371,Banfi San Angelo Pinot Grigio,750 ml,73.55,True
35731,Barefoot Bubbly Berry Fusion,750 ml,38.55,True
33256,Barefoot Bubbly Brut Cuvee,6/4/187 ml,71.19,False
33251,Barefoot Bubbly Brut Cuvee,750 ml,60.01,False
33226,Barefoot Bubbly CA Pink Moscato,6/4/187 ml,55.73,True
33221,Barefoot Bubbly CA Pink Moscato,750 ml,45.00,True
34331,Barefoot Bubbly CA Red Moscato Champagne,750 ml,54.02,True
35711,Barefoot Bubbly Citrus Fusion,750 ml,68.51,True
33261,Barefoot Bubbly Extra Dry,750 ml,57.39,True
33351,Barefoot Bubbly Moscato Spumante,750 ml,83.99,True
36551,Barefoot Bubbly Peach Fusion,750 ml,51.73,True
35741,Barefoot Bubbly Prosecco,750 ml,71.43,True
33281,Barefoot Bubbly Sparkling Pinot Grigio,750 ml,55.59,False
35721,Barefoot Bubbly Tropical Fusion,750 ml,61.11,True
33002,Barefoot Cellars Cabernet Sauvignon,1.5 lit,85.14,False
33006,Barefoot Cellars Cabernet Sauvignon,6/4/187 ml,66.17,True
33001,Barefoot Cellars Cabernet Sauvignon,750 ml,64.73,True
33012,Barefoot Cellars Chardonnay,1.5 lit,37.24,True
33016,Barefoot Cellars Chardonnay,6/4/187 ml,63.11,True
33011,Barefoot Cellars Chardonnay,750 ml,83.86,True
34452,Barefoot Cellars Impression Red Blend 1.5,1.5 lit,60.61,True
34451,Barefoot Cellars Impression Red Blend,750 ml,77.44,True
34562,Barefoot Cellars Malbec 1.5,1.5 lit,63.99,True
34561,Barefoot Cellars Malbec,750 ml,83.25,True
33026,Barefoot Cellars Merlot ,6/4/187 ml,60.77,False
33022,Barefoot Cellars Merlot,1.5 lit,45.21,False
33021,Barefoot Cellars Merlot,750 ml,59.84,False
33082,Barefoot Cellars Moscato,1.5 lit,45.11,False
33086,Barefoot Cellars Moscato,6/4/187 ml,38.08,True
33081,Barefoot Cellars Moscato,750 ml,82.35,True
33562,Barefoot Cellars Pink Moscato 1.5,1.5 lit,66.87,True
33566,Barefoot Cellars Pink Moscato,6/4/187 ml,43.73,True
33561,Barefoot Cellars Pink Moscato,750 ml,30.97,True
33072,Barefoot Cellars Pinot Grigio,1.5 lit,54.59,True
33076,Barefoot Cellars Pinot Grigio,6/4/187 ml,50.25,True
33071,Barefoot Cellars Pinot Grigio,750 ml,88.76,True
220A2,Barefoot Cellars Pinot Noir,1.5 lit,31.01,True
220A6,Barefoot Cellars Pinot Noir,6/4/187 ml,31.95,True
330A1,Barefoot Cellars Pinot Noir,750 ml,74.48,True
33102,Barefoot Cellars Red Moscato 1.5,1.5 lit,86.32,True
33106,Barefoot Cellars Red Moscato,6/4/187 ml,46.98,True
33101,Barefoot Cellars Red Moscato,750 ml,56.43,True
33092,Barefoot Cellars Riesling 1.5,1.5 lit,76.08,True
33096,Barefoot Cellars Riesling,6/4/187 ml,54.84,True
33091,Barefoot Cellars Riesling,750 ml,45.80,True
37231,Barefoot Cellars Rosa Red Blend,750 ml,75.13,True
33032,Barefoot Cellars Sauvignon Blanc,1.5 lit,65.26,True
33031,Barefoot Cellars Sauvignon Blanc,750 ml,73.54,True
33052,Barefoot Cellars Shiraz,1.5 lit,64.66,True
33051,Barefoot Cellars Shiraz,750 ml,72.36,True
330R2,Barefoot Cellars Sweet Red 1.5,1.5 lit,42.46,False
330R6,Barefoot Cellars Sweet Red,6/4/187 ml,48.89,True
330R1,Barefoot Cellars Sweet Red,750 ml,39.70,True
33062,Barefoot Cellars White Zinfandel,1.5 lit,37.89,True
33066,Barefoot Cellars White Zinfandel,6/4/187 ml,39.09,True
33061,Barefoot Cellars White Zinfandel,750 ml,57.16,False
33042,Barefoot Cellars Zinfandel,1.5 lit,71.91,False
33041,Barefoot Cellars Zinfandel,750 ml,43.98,True
36541,Barefoot Refresh CA Crisp Red,750 ml,36.37,True
36501,Barefoot Refresh CA Crisp White,750 ml,68.36,True
36531,Barefoot Refresh CA Perfectly Pink SC,750 ml,85.47,False
36521,Barefoot Refresh CA Summer Red SC,750 ml,67.30,True
36511,Barefoot Refresh CA Sweet White SC,750 ml,30.16,False
62621,Basket Press Barbera,20 lit bbl,54.52,True
98407,Bass Ale,1/2 bbl,80.04,False
98404,Bass Ale,2/12/12oz,88.68,True
98401,Bass Ale,4/6-pack,45.74,True
94361,Bass IPA,4/6/12 oz,66.08,True
975L1,Bavik Pilsner,4/6/11.2 oz,63.07,True
975L7,Bavik Pilsner,50 lt bbl,66.99,True
35351,Be. Bright Pinot Grigio,750 ml,49.37,True
35361,Be. Flirty Pink Moscato,750 ml,44.61,True
35341,Be. Fresh Chardonnay,750 ml,58.45,True
35391,Be. Peachy White Bellini,750 ml,42.96,True
35371,Be. Radiant Riesling,750 ml,38.92,True
36191,Be. Sultry Pomegranate Sangria,750 ml,81.44,False
35591,Be. Tempting Red Blend,750 ml,74.63,False
26961,Beaulieu,6/750 ml,48.20,False
26651,Beaulieu Carneros Chardonnay,750 ml,52.85,True
26321,Beaulieu Coastal Cabernet Sauvignon,750 ml,75.31,False
26331,Beaulieu Coastal Chardonnay,750 ml,80.91,True
26341,Beaulieu Coastal Merlot,750 ml,36.22,False
26351,Beaulieu Coastal Pinot Noir,750 ml,73.09,False
24951,Beaulieu Coastal Red Blend,750 ml,84.23,True
26371,Beaulieu Coastal Sauvignon Blanc,750 ml,57.72,True
26535,Beaulieu Muscat,12/375 ml,41.84,True
26511,Beaulieu Napa Valley Cabernet Sauvignon,750 ml,80.06,False
26571,Beaulieu Napa Valley Merlot,750 ml,44.33,True
26541,Beaulieu Rutherford Cabernet Sauvignon,750 ml,76.28,False
26901,Beaulieu Vineyard Reserve Tapestry,750 ml,86.20,True
24751,Beaulieu Vineyard Signet Chardonnay,750 ml,80.93,True
998F5,Beer,24/24 oz,59.19,True
998F1,Beer,30/12 oz,42.70,True
998E5,Beer,24/24 oz,66.85,False
998E1,Beer,30/12 oz,54.45,True
97981,Beers of the World,8 bottle Package,83.98,True
36621,Bel Arbor Bella Moscato,750 ml,85.64,True
30751,Bel Arbor Bella Red,750 ml,69.74,True
30791,Bel Arbor Bella White,750 ml,52.36,False
24631,Bel Arbor Cabernet Sauvignon,750 ml,80.94,True
24703,Bel Arbor Chardonnay 3.0,4/3.0 lit,70.92,True
24701,Bel Arbor Chardonnay,750 ml,33.73,False
36613,Bel Arbor Malbec 3.0,4/3.0 lit,76.79,True
24691,Bel Arbor Merlot,750 ml,47.55,True
36603,Bel Arbor Pinot Grigio 3.0,4/3.0 lit,84.33,True
35692,Bella Sera Chianti,1.5 lit,55.29,True
35691,Bella Sera Chianti,750 ml,88.04,True
35646,Bella Sera Merlot,6/4/187 ml,44.89,True
35641,Bella Sera Merlot,750 ml,30.59,True
35242,Bella Sera Moscato 1.5,1.5 lit,82.25,True
35241,Bella Sera Moscato,750 ml,58.82,True
35622,Bella Sera Pinot Grigio,1.5 lit,64.81,False
35621,Bella Sera Pinot Grigio,750 ml,33.17,True
35672,Bella Sera Pinot Noir,1.5 lit,59.78,True
35671,Bella Sera Pinot Noir,750 ml,57.97,True
34992,Bella Sera Red Blend 1.5,1.5 lit,34.54,True
34991,Bella Sera Red Blend,750 ml,42.33,True
72061,Bellagio Chianti (Wicker),750 ml,74.09,True
72062,Bellagio Chianti D.O.C.G. (Wicker),1.5 lit,79.34,True
41BC2,Bellitalia Chianti Wicker 1.5,1.5 lit,34.62,True
9896F,Bell's Amber Ale (Firkin bbl),10.8 gal,63.52,True
98967,Bell's Amber Ale,1/2 bbl,42.75,True
98962,Bell's Amber Ale,2/12/12oz,89.22,True
98961,Bell's Amber Ale,4/6/12 oz,70.78,True
98969,Bell's Amber Ale Tall,1/4 bbl,46.29,True
98VN8,Bell's Baron von Nordwestlich,1/4 bbl,79.01,False
9A018,Bell's Baroness bbl,1/4 bbl,47.41,True
9A438,Bell's Bear Hug Stout bbl,1/4 bbl,83.95,True
98RF8,Bell's Berry Ale bbl,1/4 bbl,68.89,False
98A69,Bell's Best Brown Ale (Firkin bbl),10.8 gal,38.59,True
98A67,Bell's Best Brown Ale,1/2 bbl,86.25,True
98A6T,Bell's Best Brown Ale Tall,1/4 bbl,38.95,True
98619,Bell's Black Note Bourbon Brl Aged Stout bbl,1/4 bbl,76.77,True
98611,Bell's Black Note Bourbon Brl Aged Stout,6/4/12 oz,37.24,True
9A758,Bell's Boiling Pot Pale Ale,1/4 bbl,66.21,True
98C19,Bell's Bull in a China Shop bbl,1/4 bbl,38.49,True
98A07,Bell's Cherry Stout,1/2 bbl,40.20,False
98A0T,Bell's Cherry Stout bbl,1/4 bbl,48.49,True
98XM7,Bell's Christmas Ale,1/2 bbl,64.40,False
98XM1,Bell's Christmas Ale,4/6/12 oz,33.99,True
98XM9,Bell's Christmas Ale Tall,1/4 bbl,82.24,True
9A408,Bell's Cinnamon Sunrise Stout bbl,1/4 bbl,32.60,True
98C0T,Bell's Consecrator Dopplebock,1/4 bbl,65.72,True
98C01,Bell's Consecrator Dopplebock,4/6/12 oz,49.21,True
98609,Bell's Deb's Red Ale bbl,1/4 bbl,69.48,True
98A79,Bell's Double Cream Stout (Firkin bbl),10.8 gal,88.33,True
98A77,Bell's Double Cream Stout,1/2 bbl,38.83,True
98A7T,Bell's Double Cream Stout bbl,1/4 bbl,80.42,True
98A71,Bell's Double Cream Stout,4/6-pack,80.99,True
98A87,Bell's Expedition Stout,1/2 bbl,76.37,False
98A8T,Bell's Expedition Stout bbl,1/4 bbl,57.16,True
98A81,Bell's Expedition Stout,4/6/12 oz,89.13,True
23281,Bell's Great Northern Red Wine,750 ml,63.41,False
23291,Bell's Great Northern White Wine,750 ml,87.34,False
98B79,Bell's Harry Magill's Spiced Stout Tall,1/4 bbl,70.44,True
99769,Bell's Harvest Ale Tall,1/4 bbl,49.37,True
9A028,Bell's Honey Hearted bbl,1/4 bbl,86.53,True
98H09,Bell's Hopslam Ale (Firkin bbl) 10.8,10.8 gal,51.54,False
98H07,Bell's Hopslam Ale,1/2 bbl,86.06,True
98H0T,Bell's Hopslam Ale,1/4 bbl,83.88,True
98H01,Bell's Hopslam Ale,4/6/12 oz,59.46,True
98599,Bell's Hopsoulution Ale bbl,1/4 bbl,75.13,True
98B57,Bell's Java Stout,1/2 bbl,69.33,True
98B5T,Bell's Java Stout bbl,1/4 bbl,64.32,True
98B51,Bell's Java Stout,4/6/12 oz,45.16,True
9A721,Bell's Jupiter,4/6/12 oz,67.90,True
988K7,Bell's Kalamazoo IPA,1/2 bbl,45.29,True
98997,Bell's Kalamazoo Stout,1/2 bbl,31.61,True
98991,Bell's Kalamazoo Stout,4/6/12 oz,85.31,True
98K98,Bell's Kalamazoo Stout Bourbon Brl Aged bbl,1/4 bbl,42.65,True
98998,Bell's Kalamazoo Stout TALL,1/4 bbl,89.65,False
92459,Bell's Kal-Haven Rye Ale bbl,1/4 bbl,62.96,True
98LL7,Bell's Lager of the Lakes,1/2 bbl,60.96,True
98LLT,Bell's Lager of the Lakes bbl,1/4 bbl,82.30,True
98LL1,Bell's Lager of the Lakes,4/6/12 oz,59.31,True
93909,Bell's Le Contrebassiste Ale bbl,1/4 bbl,68.79,True
9A041,Bell's Mars,4/6/12 oz,79.27,True
98M08,Bell's Mercurial Belgian Style Ale bbl,1/4 bbl,71.08,True
98937,Bell's Midwestern Pale Ale ,1/2 bbl,61.04,True
98931,Bell's Midwestern Pale Ale,4/6/12 oz,89.30,True
9A467,Bell's Nitro Double Cream Stout,1/2 bbl,61.53,True
98A97,Bell's Oarsman Ale,1/2 bbl,86.67,True
98A9T,Bell's Oarsman Ale bbl,1/4 bbl,77.16,True
98A91,Bell's Oarsman Ale,4/6/12 oz,51.95,False
98B29,Bell's Oatmeal Stout bbl,1/4 bbl tall,68.21,True
98A57,Bell's Oberon Ale,1/2 bbl,36.51,True
98A52,Bell's Oberon Ale,2/12/12 oz,40.24,True
98A51,Bell's Oberon Ale,4/6/12 oz,80.13,True
98A54,Bell's Oberon Ale CANS,6/4/16 oz,50.89,True
98A5T,Bell's Oberon Ale Tall,1/4 bbl,44.93,True
98AF7,Bell's Octoberfest Beer,1/2 bbl,57.37,False
98AFT,Bell's Octoberfest Beer,1/4 bbl,80.04,True
98KR9,Bell's Oracle Ale bbl,1/4 bbl,34.83,False
98KR1,Bell's Oracle Ale,4/6/12 oz,31.99,True
98979,Bell's Porter (Firkin bbl),10.8 gal,42.36,True
98977,Bell's Porter,1/2 bbl,35.03,True
98971,Bell's Porter,4/6/12 oz,54.66,True
9897T,Bell's Porter Tall,1/4 bbl,88.34,True
98F17,Bell's Quinannan Falls Spec. Lager,1/2 bbl,40.71,True
98F19,Bell's Quinannan Falls Spec. Lager Tall,1/4 bbl,57.27,False
9A428,Bell's Quince Love Ale bbl,1/4 bbl,89.15,True
9A418,Bell's Quince Third Coast Old Ale bbl,1/4 bbl,80.80,True
9810T,Bell's Raspberry Ale bbl,1/4 bbl,72.11,False
93479,Bell's Red Nose ESB Tall,1/4 bbl,47.86,True
94599,Bell's Roundhouse IRA bbl,1/4 bbl,36.47,True
98RST,Bell's Rye Stout BBL,1/4 bbl,42.43,False
93557,Bell's Smitten Golden Rye Ale,1/2 bbl,88.31,True
93552,Bell's Smitten Golden Rye Ale,2/12/12 oz,76.37,True
93554,Bell's Smitten Golden Rye Ale CANS,6/4/16 oz,77.95,True
93559,Bell's Smitten Golden Rye Ale TALL,1/4 bbl,81.98,True
98KK7,Bell's Sparkleberry Ale,1/2 bbl,56.13,False
93469,Bell's Sweet Potato Stout bbl,1/4 bbl,80.72,False
98987,Bell's Third Coast Beer,1/2 bbl,70.44,True
98981,Bell's Third Coast Beer,4/6/12 oz,37.43,False
98A27,Bell's Third Coast Old Ale,1/2 bbl,55.67,True
98A2T,Bell's Third Coast Old Ale BBL,1/4 bbl,41.37,True
98A21,Bell's Third Coast Old Ale,4/6/12 oz,33.44,False
98B09,Bell's Two Hearted Ale (Firkin bbl),10.8 gal,49.08,True
98B07,Bell's Two Hearted Ale,1/2 bbl,44.51,False
98B08,Bell's Two Hearted Ale TALL,1/4 bbl,74.44,True
98B01,Bell's Two-Hearted Ale,4/6/12 oz,81.94,True
98B04,Bell's Two-Hearted Ale CANS,6/4/16 oz,42.22,True
98B48,Bell's Wedding Ale bbl,1/4 bbl,45.87,False
98WL7,Bell's Wheat Love Ale,1/2 bbl,73.76,True
9A728,Bell's Wildberry Rye,1/4 bbl,42.53,True
98927,Bell's Winter White,1/2 bbl,63.71,True
98924,Bell's Winter White CANS,6/4/16 oz,74.17,True
98929,Bell's Winter White TALL,1/4 bbl tall,66.72,True
97H01,Belzebuth Strong Ale,5/3 Packs,88.49,True
56211,Ben Hogan Carnousie,750 ml,33.40,True
56201,Ben Hogan Syrah,750 ml,89.27,False
25941,Benziger Sauvignon Blanc,750 ml,89.59,True
25901,Benziger Sonoma Cabernet Sauvignon,750 ml,37.63,True
25921,Benziger Sonoma Carneros Chardonnay,750 ml,86.89,True
25911,Benziger Sonoma Merlot,750 ml,52.00,False
20021,Beringer 3rd Century Cabernet Sauvignon North  Coast,750 ml,41.71,True
20001,Beringer 3rd Century Chardonnay,750 ml,75.68,True
20011,Beringer 3rd Century Pinot Noir Central Coast,750 ml,75.41,True
19022,Beringer AME Collection White Zinfandel,1.5 lit,81.04,True
19072,Beringer ARG Collection Cabernet Sauvignon 1.5,1.5 lit,84.04,True
19071,Beringer Argentina Cabernet Sauvignon,15/750 ml,70.67,True
19092,Beringer CA Collection Chardonnay 1.5,1.5 lit,88.80,True
19091,Beringer CA Collection Chardonnay,15/750 ml,84.76,True
19042,Beringer CA Collection Chenin Blanc,1.5 lit,30.58,True
19041,Beringer CA Collection Chenin Blanc,15/750 ml,65.37,True
19151,Beringer CA Collection Merlot,15/750 ml,69.66,True
19192,Beringer CA Collection Pinot Grigio,1.5 lit,32.80,True
19191,Beringer CA Collection Pinot Grigio,15/750 ml,88.87,True
19196,Beringer CA Collection Pinot Grigio,6/4/187 ml,67.14,True
192A1,Beringer CA Collection Sauvignon Blanc,15/750 ml,75.73,True
